2000,000	1,305
1999,800	1,301
1999,600	1,303
1999,400	1,309
1999,200	1,320
1999,000	1,322
1998,800	1,306
1998,600	1,304
1998,400	1,316
1998,200	1,306
1998,000	1,315
1997,800	1,315
1997,600	1,343
1997,400	1,324
1997,200	1,336
1997,000	1,346
1996,800	1,342
1996,600	1,351
1996,400	1,353
1996,200	1,358
1996,000	1,366
1995,800	1,367
1995,600	1,367
1995,400	1,358
1995,200	1,355
1995,000	1,348
1994,800	1,360
1994,600	1,348
1994,400	1,357
1994,200	1,375
1994,000	1,359
1993,800	1,355
1993,600	1,383
1993,400	1,388
1993,200	1,384
1993,000	1,389
1992,800	1,390
1992,600	1,392
1992,400	1,385
1992,200	1,385
1992,000	1,380
1991,800	1,380
1991,600	1,376
1991,400	1,391
1991,200	1,383
1991,000	1,370
1990,800	1,372
1990,600	1,375
1990,400	1,376
1990,200	1,379
1990,000	1,383
1989,800	1,358
1989,600	1,352
1989,400	1,350
1989,200	1,356
1989,000	1,356
1988,800	1,366
1988,600	1,360
1988,400	1,355
1988,200	1,357
1988,000	1,361
1987,800	1,365
1987,600	1,354
1987,400	1,343
1987,200	1,361
1987,000	1,369
1986,800	1,358
1986,600	1,363
1986,400	1,350
1986,200	1,370
1986,000	1,384
1985,800	1,371
1985,600	1,356
1985,400	1,358
1985,200	1,364
1985,000	1,356
1984,800	1,363
1984,600	1,349
1984,400	1,341
1984,200	1,339
1984,000	1,354
1983,800	1,334
1983,600	1,322
1983,400	1,339
1983,200	1,335
1983,000	1,339
1982,800	1,351
1982,600	1,345
1982,400	1,331
1982,200	1,342
1982,000	1,352
1981,800	1,357
1981,600	1,339
1981,400	1,338
1981,200	1,332
1981,000	1,319
1980,800	1,322
1980,600	1,320
1980,400	1,316
1980,200	1,332
1980,000	1,322
1979,800	1,319
1979,600	1,328
1979,400	1,316
1979,200	1,323
1979,000	1,313
1978,800	1,324
1978,600	1,327
1978,400	1,327
1978,200	1,324
1978,000	1,335
1977,800	1,340
1977,600	1,345
1977,400	1,343
1977,200	1,345
1977,000	1,350
1976,800	1,335
1976,600	1,325
1976,400	1,328
1976,200	1,315
1976,000	1,333
1975,800	1,345
1975,600	1,344
1975,400	1,356
1975,200	1,348
1975,000	1,357
1974,800	1,355
1974,600	1,355
1974,400	1,358
1974,200	1,367
1974,000	1,374
1973,800	1,370
1973,600	1,365
1973,400	1,365
1973,200	1,365
1973,000	1,365
1972,800	1,363
1972,600	1,383
1972,400	1,386
1972,200	1,392
1972,000	1,388
1971,800	1,405
1971,600	1,412
