1500,000	3,673
1500,200	3,673
1500,400	3,674
1500,600	3,678
1500,800	3,667
1501,000	3,664
1501,200	3,665
1501,400	3,669
1501,600	3,676
1501,800	3,682
1502,000	3,693
1502,200	3,693
1502,400	3,674
1502,600	3,673
1502,800	3,679
1503,000	3,683
1503,200	3,696
1503,400	3,689
1503,600	3,696
1503,800	3,707
1504,000	3,699
1504,200	3,689
1504,400	3,684
1504,600	3,690
1504,800	3,685
1505,000	3,682
1505,200	3,676
1505,400	3,683
1505,600	3,673
1505,800	3,671
1506,000	3,678
1506,200	3,684
1506,400	3,700
1506,600	3,709
1506,800	3,710
1507,000	3,706
1507,200	3,713
1507,400	3,721
1507,600	3,724
1507,800	3,707
1508,000	3,701
1508,200	3,706
1508,400	3,710
1508,600	3,720
1508,800	3,720
1509,000	3,724
1509,200	3,723
1509,400	3,725
1509,600	3,722
1509,800	3,733
1510,000	3,722
1510,200	3,717
1510,400	3,718
1510,600	3,718
1510,800	3,719
1511,000	3,710
1511,200	3,707
1511,400	3,700
1511,600	3,694
1511,800	3,693
1512,000	3,697
1512,200	3,690
1512,400	3,696
1512,600	3,705
1512,800	3,704
1513,000	3,694
1513,200	3,698
1513,400	3,698
1513,600	3,716
1513,800	3,712
1514,000	3,709
1514,200	3,710
1514,400	3,720
1514,600	3,719
1514,800	3,710
1515,000	3,727
1515,200	3,728
1515,400	3,727
1515,600	3,721
1515,800	3,727
1516,000	3,732
1516,200	3,732
1516,400	3,720
1516,600	3,721
1516,800	3,725
1517,000	3,719
1517,200	3,728
1517,400	3,728
1517,600	3,719
1517,800	3,707
1518,000	3,707
1518,200	3,703
1518,400	3,705
1518,600	3,698
1518,800	3,706
1519,000	3,711
1519,200	3,708
1519,400	3,709
1519,600	3,699
1519,800	3,700
1520,000	3,697
1520,200	3,697
1520,400	3,679
1520,600	3,690
1520,800	3,697
1521,000	3,696
1521,200	3,705
1521,400	3,702
1521,600	3,709
1521,800	3,711
1522,000	3,716
1522,200	3,707
1522,400	3,705
1522,600	3,701
1522,800	3,708
1523,000	3,714
1523,200	3,705
1523,400	3,715
1523,600	3,719
1523,800	3,716
1524,000	3,713
1524,200	3,714
1524,400	3,729
1524,600	3,714
1524,800	3,711
1525,000	3,721
1525,200	3,725
1525,400	3,714
1525,600	3,715
1525,800	3,713
1526,000	3,706
1526,200	3,712
1526,400	3,702
1526,600	3,709
1526,800	3,708
1527,000	3,694
1527,200	3,700
1527,400	3,706
1527,600	3,711
1527,800	3,701
1528,000	3,701
1528,200	3,701
1528,400	3,698
1528,600	3,698
1528,800	3,696
1529,000	3,704
1529,200	3,692
1529,400	3,689
1529,600	3,682
1529,800	3,691
1530,000	3,691
1530,200	3,690
1530,400	3,686
1530,600	3,698
1530,800	3,702
1531,000	3,689
1531,200	3,668
1531,400	3,664
1531,600	3,656
1531,800	3,650
1532,000	3,654
1532,200	3,654
1532,400	3,657
1532,600	3,654
1532,800	3,674
1533,000	3,678
1533,200	3,660
1533,400	3,671
1533,600	3,670
1533,800	3,674
1534,000	3,681
1534,200	3,680
1534,400	3,685
1534,600	3,695
1534,800	3,697
1535,000	3,682
1535,200	3,680
1535,400	3,680
1535,600	3,680
1535,800	3,667
1536,000	3,667
1536,200	3,686
1536,400	3,696
1536,600	3,702
1536,800	3,692
1537,000	3,692
1537,200	3,690
1537,400	3,693
1537,600	3,678
1537,800	3,706
1538,000	3,713
1538,200	3,717
1538,400	3,721
1538,600	3,712
1538,800	3,717
1539,000	3,722
1539,200	3,721
1539,400	3,721
1539,600	3,730
1539,800	3,747
1540,000	3,740
1540,200	3,726
1540,400	3,733
1540,600	3,726
1540,800	3,714
1541,000	3,720
1541,200	3,730
1541,400	3,734
1541,600	3,733
1541,800	3,728
1542,000	3,725
1542,200	3,724
1542,400	3,717
1542,600	3,720
1542,800	3,725
1543,000	3,720
1543,200	3,717
1543,400	3,730
1543,600	3,719
1543,800	3,716
1544,000	3,705
1544,200	3,700
1544,400	3,698
1544,600	3,691
1544,800	3,692
1545,000	3,699
1545,200	3,689
1545,400	3,701
1545,600	3,701
1545,800	3,707
1546,000	3,703
1546,200	3,709
1546,400	3,701
1546,600	3,692
1546,800	3,702
1547,000	3,706
1547,200	3,704
1547,400	3,701
1547,600	3,701
1547,800	3,699
1548,000	3,691
1548,200	3,698
1548,400	3,698
1548,600	3,690
1548,800	3,680
1549,000	3,678
1549,200	3,684
1549,400	3,671
1549,600	3,687
1549,800	3,690
1550,000	3,685
1550,200	3,689
1550,400	3,694
1550,600	3,692
1550,800	3,710
1551,000	3,705
1551,200	3,696
1551,400	3,680
1551,600	3,667
1551,800	3,678
1552,000	3,681
1552,200	3,682
1552,400	3,692
1552,600	3,699
1552,800	3,702
1553,000	3,698
1553,200	3,694
1553,400	3,702
1553,600	3,697
1553,800	3,699
1554,000	3,691
1554,200	3,696
1554,400	3,696
1554,600	3,699
1554,800	3,708
1555,000	3,699
1555,200	3,695
1555,400	3,692
1555,600	3,700
1555,800	3,699
1556,000	3,699
1556,200	3,712
1556,400	3,715
1556,600	3,717
1556,800	3,712
1557,000	3,718
1557,200	3,725
1557,400	3,738
1557,600	3,732
1557,800	3,736
1558,000	3,741
1558,200	3,742
1558,400	3,738
1558,600	3,730
1558,800	3,714
1559,000	3,714
1559,200	3,723
1559,400	3,714
1559,600	3,723
1559,800	3,723
1560,000	3,721
1560,200	3,720
1560,400	3,709
1560,600	3,710
1560,800	3,724
1561,000	3,727
1561,200	3,717
1561,400	3,713
1561,600	3,717
1561,800	3,713
1562,000	3,708
1562,200	3,713
1562,400	3,728
1562,600	3,719
1562,800	3,730
1563,000	3,732
1563,200	3,741
1563,400	3,742
1563,600	3,741
1563,800	3,748
1564,000	3,737
1564,200	3,738
1564,400	3,740
1564,600	3,742
1564,800	3,745
1565,000	3,746
1565,200	3,744
1565,400	3,742
1565,600	3,747
1565,800	3,752
1566,000	3,764
1566,200	3,774
1566,400	3,771
1566,600	3,771
1566,800	3,779
1567,000	3,795
1567,200	3,800
1567,400	3,810
1567,600	3,818
1567,800	3,824
1568,000	3,823
1568,200	3,809
1568,400	3,821
1568,600	3,815
1568,800	3,813
1569,000	3,821
1569,200	3,829
1569,400	3,828
1569,600	3,822
1569,800	3,817
1570,000	3,813
1570,200	3,816
1570,400	3,806
1570,600	3,807
1570,800	3,785
1571,000	3,793
1571,200	3,792
1571,400	3,788
1571,600	3,785
1571,800	3,783
1572,000	3,780
1572,200	3,773
1572,400	3,768
1572,600	3,763
1572,800	3,759
1573,000	3,760
1573,200	3,748
1573,400	3,746
1573,600	3,730
1573,800	3,745
1574,000	3,743
1574,200	3,746
1574,400	3,750
1574,600	3,746
1574,800	3,742
1575,000	3,740
1575,200	3,744
1575,400	3,742
1575,600	3,747
1575,800	3,741
1576,000	3,743
1576,200	3,740
1576,400	3,747
1576,600	3,743
1576,800	3,732
1577,000	3,730
1577,200	3,735
1577,400	3,733
1577,600	3,746
1577,800	3,746
1578,000	3,758
1578,200	3,746
1578,400	3,743
1578,600	3,741
1578,800	3,749
1579,000	3,754
1579,200	3,760
1579,400	3,744
1579,600	3,749
1579,800	3,739
1580,000	3,736
1580,200	3,743
1580,400	3,742
1580,600	3,740
1580,800	3,738
1581,000	3,732
1581,200	3,734
1581,400	3,739
1581,600	3,752
1581,800	3,751
1582,000	3,756
1582,200	3,748
1582,400	3,737
1582,600	3,734
1582,800	3,726
1583,000	3,732
1583,200	3,736
1583,400	3,734
1583,600	3,741
1583,800	3,737
1584,000	3,737
1584,200	3,732
1584,400	3,737
1584,600	3,734
1584,800	3,735
1585,000	3,750
1585,200	3,753
1585,400	3,763
1585,600	3,762
1585,800	3,764
1586,000	3,755
1586,200	3,748
1586,400	3,751
1586,600	3,753
1586,800	3,749
1587,000	3,757
1587,200	3,768
1587,400	3,770
1587,600	3,772
1587,800	3,783
1588,000	3,783
1588,200	3,780
1588,400	3,784
1588,600	3,782
1588,800	3,783
1589,000	3,785
1589,200	3,785
1589,400	3,779
1589,600	3,774
1589,800	3,772
1590,000	3,777
1590,200	3,786
1590,400	3,795
1590,600	3,791
1590,800	3,803
1591,000	3,801
1591,200	3,799
1591,400	3,800
1591,600	3,806
1591,800	3,822
1592,000	3,830
1592,200	3,831
1592,400	3,828
1592,600	3,835
1592,800	3,839
1593,000	3,838
1593,200	3,836
1593,400	3,844
1593,600	3,840
1593,800	3,844
1594,000	3,845
1594,200	3,845
1594,400	3,851
1594,600	3,851
1594,800	3,847
1595,000	3,842
1595,200	3,838
1595,400	3,839
1595,600	3,832
1595,800	3,836
1596,000	3,836
1596,200	3,841
1596,400	3,834
1596,600	3,838
1596,800	3,839
1597,000	3,841
1597,200	3,829
1597,400	3,820
1597,600	3,810
1597,800	3,807
1598,000	3,804
1598,200	3,806
1598,400	3,786
1598,600	3,797
1598,800	3,797
1599,000	3,793
1599,200	3,787
1599,400	3,782
1599,600	3,775
1599,800	3,766
1600,000	3,765
1600,200	3,764
1600,400	3,774
1600,600	3,771
1600,800	3,764
1601,000	3,766
1601,200	3,766
1601,400	3,774
1601,600	3,774
1601,800	3,775
1602,000	3,769
1602,200	3,773
1602,400	3,775
1602,600	3,771
1602,800	3,778
1603,000	3,778
1603,200	3,781
1603,400	3,788
1603,600	3,780
1603,800	3,783
1604,000	3,780
1604,200	3,764
1604,400	3,788
1604,600	3,791
1604,800	3,791
1605,000	3,782
1605,200	3,776
1605,400	3,786
1605,600	3,788
1605,800	3,793
1606,000	3,794
1606,200	3,787
1606,400	3,785
1606,600	3,769
1606,800	3,775
1607,000	3,764
1607,200	3,747
1607,400	3,752
1607,600	3,756
1607,800	3,758
1608,000	3,768
1608,200	3,767
1608,400	3,777
1608,600	3,786
1608,800	3,785
1609,000	3,783
1609,200	3,779
1609,400	3,784
