1526.8 0.0370063657 0.0865418505
1527 0.0356141312 0.0676178766
1527.2 0.0427615924 0.0541575001
1527.4 0.0442703542 0.0485489033
1527.6 0.0461964317 0.0767904652
1527.8 0.0383186622 0.0693185626
1528 0.0407311109 0.0753522395
1528.2 0.0367126233 0.08566834
1528.4 0.0363569593 0.0946965442
1528.6 0.0444098071 0.0843068881
1528.8 0.0436369796 0.086582006
1529 0.0370677994 0.0720825723
1529.2 0.0396694452 0.0632336673
1529.4 0.0425448178 0.0697053772
1529.6 0.0528259666 0.0864590352
1529.8 0.0546828076 0.0753216064
1530 0.0546828076 0.074109583
1530.2 0.046169574 0.0719063796
1530.4 0.0454306842 0.0725769554
1530.6 0.0549468356 0.0812654319
1530.8 0.0573050063 0.0931773132
1531 0.0547236761 0.106219721
1531.2 0.0392483886 0.0767357212
1531.4 0.0466411515 0.0757878012
1531.6 0.0321354902 0.0826788703
1531.8 0.0297890817 0.0733767802
1532 0.0329743966 0.0872391586
1532.2 0.0402899988 0.0853877446
1532.4 0.0422775627 0.0910900681
1532.6 0.0476432566 0.0948758369
1532.8 0.0546222548 0.1130588597
1533 0.0512731715 0.1096190621
1533.2 0.0508064686 0.1103173477
1533.4 0.0641377736 0.1299328212
1533.6 0.0620999012 0.1148419297
1533.8 0.0653047484 0.1220508489
1534 0.0705005642 0.1442009869
1534.2 0.0867335647 0.1287940349
1534.4 0.0853335049 0.1301025775
1534.6 0.0842099645 0.1371325083
1534.8 0.095827683 0.1259403626
1535 0.0766840343 0.1209687668
1535.2 0.0884063651 0.1155984275
1535.4 0.092596956 0.1368126253
1535.6 0.0892435005 0.1258511262
1535.8 0.1001874753 0.1122118009
1536 0.0968042377 0.111168515
1536.2 0.0999692415 0.1229382598
1536.4 0.1021560187 0.1343606177
1536.6 0.118847867 0.1457508514
1536.8 0.1115884286 0.136393825
1537 0.1006091085 0.1284035606
1537.2 0.1099667795 0.1178082056
1537.4 0.0917712555 0.1378353951
1537.6 0.0801175319 0.1354013311
1537.8 0.09930118 0.1587698233
1538 0.1019969618 0.1449182607
1538.2 0.1068885834 0.1430856623
1538.4 0.120224572 0.1463065617
1538.6 0.1108531733 0.1512989437
1538.8 0.1153068247 0.1447700502
1539 0.1046183737 0.1280625422
1539.2 0.0967222792 0.1356024578
1539.4 0.093396151 0.1125788846
1539.6 0.0877401496 0.1298826767
1539.8 0.1033433945 0.14868965
1540 0.0973536948 0.134538792
1540.2 0.1019744881 0.1310533369
1540.4 0.1013219229 0.1471191214
1540.6 0.0986405975 0.1360578252
1540.8 0.0832505763 0.1488931308
1541 0.0963383062 0.1573444526
1541.2 0.0893916773 0.1451303855
1541.4 0.091749317 0.1456119734
1541.6 0.1021546664 0.14543919
1541.8 0.1111100197 0.1210366562
1542 0.1074441261 0.1392298506
1542.2 0.1104159902 0.1413613812
1542.4 0.1001895257 0.149412384
1542.6 0.1046876662 0.1377298914
1542.8 0.1057693646 0.1552340611
1543 0.10636341 0.1396163481
1543.2 0.0935217356 0.1390931824
1543.4 0.0960169479 0.1413555323
1543.6 0.0992881206 0.1400714973
1543.8 0.0998051395 0.1272141209
1544 0.1005913964 0.1254790847
1544.2 0.0978240802 0.1296098046
1544.4 0.0970516706 0.1380811249
1544.6 0.0909973816 0.1330578518
1544.8 0.0897135271 0.1399829371
1545 0.0874186829 0.1412099698
1545.2 0.0785680118 0.1430557161
1545.4 0.0848666905 0.15257993
1545.6 0.0881908837 0.150666522
1545.8 0.0930032159 0.1644997026
1546 0.0773616755 0.1429651406
1546.2 0.0912755196 0.1546012451
1546.4 0.0998868556 0.184200584
1546.6 0.0922205264 0.1703201236
1546.8 0.101951497 0.1636428401
1547 0.1009769238 0.1880881473
1547.2 0.1035631613 0.1829675518
1547.4 0.1024056421 0.1714250969
1547.6 0.109988758 0.1903037365
1547.8 0.1219452257 0.186040828
1548 0.1188522416 0.1897188549
1548.2 0.1181535525 0.1957134347
1548.4 0.1215589687 0.1876170443
1548.6 0.1184651474 0.2025288191
1548.8 0.1171478249 0.2026351048
1549 0.1206470992 0.2082990159
1549.2 0.1298438045 0.2081812011
1549.4 0.1239334587 0.2051324491
1549.6 0.1361795283 0.2035783179
1549.8 0.1416665166 0.1972353571
1550 0.1242200986 0.2076803726
1550.2 0.1473565068 0.2212725727
1550.4 0.1432142649 0.2292669792
1550.6 0.1363891541 0.2117245398
1550.8 0.1459274356 0.2186724827
1551 0.1371036791 0.2310428888
1551.2 0.1483257205 0.2309401124
1551.4 0.1412593074 0.2242923813
1551.6 0.13533562 0.2102662118
1551.8 0.1370131854 0.2194720075
1552 0.1373118767 0.2328025598
1552.2 0.1359693642 0.2183353044
1552.4 0.141574537 0.2097254501
1552.6 0.1356486539 0.2341260187
1552.8 0.1411162179 0.2249549317
1553 0.1335422625 0.2348670177
1553.2 0.1337163237 0.2194054491
1553.4 0.118847867 0.2310086846
1553.6 0.1160675223 0.2223531102
1553.8 0.1151424917 0.2246920222
1554 0.1197048656 0.2095604437
1554.2 0.1122877735 0.2008778788
1554.4 0.100474357 0.1945017894
1554.6 0.0932546994 0.1829934399
1554.8 0.1000719226 0.1869000045
1555 0.0999537569 0.2000551296
1555.2 0.0975689998 0.1985094748
1555.4 0.0997680302 0.1975692031
1555.6 0.102019594 0.1912289057
1555.8 0.0966003013 0.187348844
1556 0.0966003013 0.187348844
1556.2 0.1016121615 0.1778220678
1556.4 0.0877723616 0.1804882171
1556.6 0.0918596396 0.1881898159
1556.8 0.1007750261 0.1853984172
1557 0.0955700506 0.1786188568
1557.2 0.0899562948 0.1752800259
1557.4 0.0924523564 0.1678549795
1557.6 0.0885059343 0.1683304938
1557.8 0.0695516747 0.1541620878
1558 0.0682118478 0.1756162961
1558.2 0.0882082269 0.1602572927
1558.4 0.0883271112 0.1623302281
1558.6 0.0836196637 0.1415649848
1558.8 0.0766558898 0.1465690475
1559 0.0882166466 0.150162408
1559.2 0.084231617 0.1540433682
1559.4 0.0832505763 0.1375201005
1559.6 0.090016988 0.1395100429
1559.8 0.0768275447 0.1502377887
1560 0.0793458704 0.13455734
1560.2 0.0773179715 0.1490861792
1560.4 0.0673485546 0.1461230515
1560.6 0.0693709975 0.1513769746
1560.8 0.0854403292 0.1629203472
1561 0.0890687104 0.144190945
1561.2 0.0868849226 0.1430856623
1561.4 0.08369236 0.156141069
1561.6 0.0943535095 0.1734977842
1561.8 0.0870030716 0.1640284489
1562 0.0933885353 0.1597539607
1562.2 0.102834588 0.1552909818
1562.4 0.1153129397 0.1725696635
1562.6 0.1101773134 0.1618531133
1562.8 0.1186068351 0.1739785394
1563 0.1151622679 0.1708925715
1563.2 0.1228135804 0.1865665477
1563.4 0.127418196 0.173647259
1563.6 0.1278824376 0.1704921366
1563.8 0.144158567 0.1617001249
1564 0.1442381342 0.1499102969
1564.2 0.1575331159 0.1517653861
1564.4 0.152256782 0.1620343673
1564.6 0.1504395409 0.1698087308
1564.8 0.1558886082 0.1801405585
1565 0.1623178047 0.175387065
1565.2 0.1702392342 0.1629258079
1565.4 0.1790900648 0.1600457621
1565.6 0.1757455181 0.1689504206
1565.8 0.1646041292 0.1727696993
1566 0.1657068176 0.173930038
1566.2 0.1651851185 0.1939494474
1566.4 0.1649104411 0.1801985352
1566.6 0.1606088075 0.1753108931
1566.8 0.1774473148 0.1692451797
1567 0.1800177044 0.1850105963
1567.2 0.1914485316 0.192633473
1567.4 0.1934618933 0.1813379286
1567.6 0.2008151059 0.1938547275
1567.8 0.1960939403 0.1884766463
1568 0.2000690858 0.2023198869
1568.2 0.1896110463 0.18391801
1568.4 0.1906371825 0.1776759046
1568.6 0.1840697186 0.1978353489
1568.8 0.1755729796 0.1835170308
1569 0.1828661492 0.1971010594
1569.2 0.1695860166 0.2208599437
1569.4 0.1760399919 0.2086723709
1569.6 0.1918770705 0.1942896622
1569.8 0.1719289922 0.2000760569
1570 0.179872024 0.1854174291
1570.2 0.1621757804 0.1804264852
1570.4 0.159277318 0.1882966952
1570.6 0.1724650017 0.1884598973
1570.8 0.1573380173 0.1814535297
1571 0.1637739502 0.1705282664
1571.2 0.1480727543 0.1693109997
1571.4 0.1533556349 0.1604691896
1571.6 0.1496735322 0.1603827728
1571.8 0.1429855072 0.1575376309
1572 0.1334190202 0.1584943767
1572.2 0.127411695 0.1661322641
1572.4 0.1305593109 0.1631848828
1572.6 0.1160905444 0.1863475347
1572.8 0.1246198009 0.1848281819
1573 0.1191295154 0.1959606792
1573.2 0.1028942776 0.1830002276
1573.4 0.0971599314 0.184600231
1573.6 0.1035072901 0.173335859
1573.8 0.1134190291 0.1654271768
1574 0.1118192581 0.1750970656
1574.2 0.1146375745 0.1611490467
1574.4 0.1220359207 0.1745643446
1574.6 0.1163133183 0.1854602981
1574.8 0.107261651 0.181999623
1575 0.1224316606 0.1641551685
1575.2 0.1307212089 0.1593292544
1575.4 0.139308871 0.172793361
1575.6 0.1386600842 0.1824044403
1575.8 0.1278824376 0.1967328193
1576 0.1345824595 0.221134967
1576.2 0.1317383477 0.2017881117
1576.4 0.1471990901 0.1931731589
1576.6 0.1422515164 0.1990166876
1576.8 0.1423254662 0.2103248596
1577 0.146710786 0.2007988362
1577.2 0.1486244788 0.2298234692
1577.4 0.1487196353 0.2272792567
1577.6 0.1451058925 0.2360286665
1577.8 0.1528256008 0.2240461705
1578 0.1686194523 0.2457319975
1578.2 0.1649175714 0.2380355572
1578.4 0.1812267827 0.214968779
1578.6 0.177831554 0.2192683746
1578.8 0.170404677 0.2203367017
1579 0.1819110882 0.2277568547
1579.2 0.1745901337 0.2371302096
1579.4 0.1772249275 0.2383887939
1579.6 0.1721457759 0.2537577071
1579.8 0.1823358592 0.269690657
1580 0.1873601243 0.2772562038
1580.2 0.1873863241 0.2693907304
1580.4 0.1994039421 0.2642231761
1580.6 0.1995300028 0.2537096074
1580.8 0.2103839553 0.2558860732
1581 0.2000357089 0.2329096891
1581.2 0.2016936616 0.2446529267
1581.4 0.1964802464 0.2587611442
1581.6 0.1987758201 0.256479318
1581.8 0.2108639272 0.252942449
1582 0.2181442273 0.2672845906
1582.2 0.2186943858 0.2646929751
1582.4 0.2073122307 0.2632234186
1582.6 0.2169534448 0.2650387854
1582.8 0.1941723754 0.272048126
1583 0.1911404658 0.2713631099
1583.2 0.1962222583 0.2818630167
1583.4 0.2070608742 0.2808673581
1583.6 0.2124276475 0.2886268338
1583.8 0.2171985776 0.2833993736
1584 0.2126963002 0.2833993736
1584.2 0.2080890611 0.2554037994
1584.4 0.2135956211 0.2693835223
1584.6 0.2124483278 0.2620761252
1584.8 0.220045884 0.2610933467
1585 0.2131691526 0.2706908698
1585.2 0.2134156159 0.2663702752
1585.4 0.2262017878 0.2724454011
1585.6 0.2267236923 0.287853723
1585.8 0.2274829651 0.2929912323
1586 0.2186620231 0.2815165293
1586.2 0.2079329681 0.2781626257
1586.4 0.2090759777 0.2942936095
1586.6 0.2143115528 0.2656888674
1586.8 0.209207768 0.2648468717
1587 0.197135653 0.2710762634
1587.2 0.1811107407 0.2618814669
1587.4 0.1783844822 0.2723723691
1587.6 0.1896207101 0.2676895747
1587.8 0.2061036183 0.2700406564
1588 0.191153827 0.2868609439
1588.2 0.1873984552 0.2827583149
1588.4 0.1889093717 0.2781218909
1588.6 0.175981185 0.2760041417
1588.8 0.191153827 0.278198764
1589 0.1927839678 0.273962779
1589.2 0.1901603282 0.2683122242
1589.4 0.1826610848 0.246331833
1589.6 0.1886261965 0.2333593122
1589.8 0.1878689364 0.2403498046
1590 0.1941448038 0.2457980766
1590.2 0.1957898147 0.2427595718
1590.4 0.2062147362 0.249256139
1590.6 0.194171671 0.2613562115
1590.8 0.2065816205 0.2685630903
1591 0.2023158138 0.2506252415
1591.2 0.2006867025 0.2472134918
1591.4 0.2160493855 0.2297637417
1591.6 0.1963180252 0.2293955673
1591.8 0.2040574124 0.266059483
1592 0.2035537866 0.280916867
1592.2 0.2100410804 0.2898617188
1592.4 0.2124276475 0.2774744152
1592.6 0.2229570104 0.2514164128
1592.8 0.219161782 0.2637273975
1593 0.2249567517 0.2726966908
1593.2 0.231293036 0.2723984203
1593.4 0.2333821915 0.2872542262
1593.6 0.239898093 0.2839674137
1593.8 0.2351568147 0.2870291658
1594 0.2346408159 0.2880760419
1594.2 0.2346408159 0.2943941695
1594.4 0.2475559352 0.2853588306
1594.6 0.2728091181 0.2916550788
1594.8 0.2640636408 0.2915232769
1595 0.2567841687 0.2901165577
1595.2 0.2697994613 0.2742595573
1595.4 0.2647155903 0.2935207158
1595.6 0.2621083676 0.2974931237
1595.8 0.2590679557 0.2937627359
1596 0.2654151574 0.2885609346
1596.2 0.2837280638 0.3003896523
1596.4 0.2857260434 0.3101129134
1596.6 0.2936860995 0.3077096809
1596.8 0.2977688459 0.3163381857
1597 0.3022331338 0.3044875492
1597.2 0.2940427837 0.3034413559
1597.4 0.3056204434 0.3182488796
1597.6 0.2971904431 0.3133474285
1597.8 0.3186964484 0.3152318393
1598 0.3109323443 0.3325330654
1598.2 0.3013141468 0.3422331645
1598.4 0.2779090413 0.322942762
1598.6 0.2848429249 0.3294323705
1598.8 0.2867054694 0.3397963306
1599 0.2796193642 0.3501598126
1599.2 0.2773577732 0.3577051129
1599.4 0.2726883461 0.342915326
1599.6 0.2709685336 0.3183175529
1599.8 0.2509685534 0.2960598376
1600 0.2542592325 0.2996155954
1600.2 0.2547987385 0.2983092189
1600.4 0.2595086427 0.3111624887
1600.6 0.2519479203 0.3149304167
1600.8 0.2649468507 0.3148516155
1601 0.2454810763 0.2896019642
1601.2 0.227340243 0.3130350051
1601.4 0.2222828768 0.3027946529
1601.6 0.2187024955 0.2974740828
1601.8 0.2137271721 0.3096772089
1602 0.207008562 0.2827080082
1602.2 0.2129701125 0.2739630192
1602.4 0.219080975 0.2799550313
1602.6 0.2122126514 0.2729783862
1602.8 0.2202158128 0.2824586695
1603 0.2086411602 0.2863440754
1603.2 0.2080026756 0.2985059585
1603.4 0.222205276 0.2882906274
1603.6 0.1944012703 0.3008984193
1603.8 0.2061036183 0.2930477252
1604 0.2236563151 0.3027483016
1604.2 0.2060002831 0.299931674
1604.4 0.2141920779 0.2983833384
1604.6 0.20647187 0.300896103
1604.8 0.2055897634 0.2903361504
1605 0.1960346989 0.2791853106
1605.2 0.1832687081 0.2931601763
1605.4 0.1949131216 0.2861653959
1605.6 0.2009358296 0.2642652204
1605.8 0.2063432295 0.2758471299
1606 0.2067198135 0.2735108064
1606.2 0.2049637449 0.2918044552
1606.4 0.199803989 0.2748689456
1606.6 0.2114547886 0.2806500419
1606.8 0.2155095445 0.2925517348
1607 0.2060002831 0.2778399229
1607.2 0.196870804 0.2659032385
1607.4 0.1978893346 0.2657624046
1607.6 0.1985255848 0.2586787125
1607.8 0.1957478108 0.2783037513
1608 0.1951336403 0.2816426077
1608.2 0.1947544574 0.2773805039
1608.4 0.2038360441 0.2857370504
1608.6 0.2090051859 0.291427175
1608.8 0.1954124349 0.2878446656
1609 0.2087581339 0.2919000018
1609.2 0.2134599371 0.2801004577
1609.4 0.2215890922 0.2899848965
1609.6 0.2327279894 0.2940324396
1609.8 0.2411538295 0.279035029
1610 0.2254487512 0.281617921
1610.2 0.2235165977 0.2961187598
1610.4 0.2192181699 0.2977883675
1610.6 0.2256855893 0.3201711133
1610.8 0.2396417135 0.3115984322
1611 0.2519152413 0.2992614167
1611.2 0.2414557728 0.312530768
1611.4 0.238885055 0.3122405056
1611.6 0.2526703002 0.3099684919
1611.8 0.2534853832 0.3329580909
1612 0.2724189326 0.3220326116
1612.2 0.2709127949 0.3284890238
1612.4 0.2628629029 0.3239097153
1612.6 0.2676858579 0.331165774
1612.8 0.2601543815 0.3248595698
1613 0.2529866009 0.3124116954
1613.2 0.2773577732 0.3291897663
1613.4 0.2647062212 0.3290882629
1613.6 0.2750271207 0.3184435868
1613.8 0.2798906821 0.3172365547
1614 0.2610219602 0.3103464863
1614.2 0.2650843001 0.3202990072
1614.4 0.2752976884 0.3191451509
1614.6 0.2732022008 0.3318734263
1614.8 0.2646327348 0.3373966625
1615 0.269108581 0.3471436243
1615.2 0.2614375511 0.3396466364
1615.4 0.2712325581 0.3594116266
1615.6 0.2705207646 0.3443857705
1615.8 0.288240435 0.3339860968
1616 0.2712698843 0.3238037859
1616.2 0.284017204 0.3397465401
1616.4 0.2964542885 0.3474191234
1616.6 0.2825666999 0.3485783203
1616.8 0.2546913279 0.33482669
1617 0.2616503435 0.3412460477
1617.2 0.2627282138 0.3473611987
1617.4 0.2655211476 0.344026634
1617.6 0.2619121935 0.3544403684
1617.8 0.2788574002 0.3609377055
1618 0.2687679293 0.3688231243
1618.2 0.2691015913 0.3419164128
1618.4 0.2599791374 0.3369817915
1618.6 0.2623356437 0.3406010514
1618.8 0.268601389 0.3396936775
1619 0.2663587333 0.3337014884
1619.2 0.2694756118 0.3247445062
1619.4 0.2648616712 0.3245019555
1619.6 0.2587499325 0.3283622888
1619.8 0.2682297795 0.3170673514
1620 0.2603610486 0.3234973086
1620.2 0.25360576 0.3045745014
1620.4 0.2544748316 0.3118430686
1620.6 0.2485142036 0.3161463556
1620.8 0.2401075168 0.3180156753
1621 0.2401075168 0.3122221261
1621.2 0.2315148811 0.3123660714
1621.4 0.2312832418 0.3063924716
1621.6 0.2525052547 0.321388927
1621.8 0.2461128402 0.3070311192
1622 0.250851313 0.3134594916
1622.2 0.2420570067 0.3097389371
1622.4 0.2359917616 0.3142171523
1622.6 0.2337041167 0.3093942725
1622.8 0.2281769935 0.3033527872
1623 0.2311396818 0.3215031165
1623.2 0.2219902929 0.3175862932
1623.4 0.2305321528 0.3067941071
1623.6 0.2344903727 0.3175862932
1623.8 0.2281345343 0.3332389074
1624 0.2295999326 0.3316392894
1624.2 0.2264885638 0.3495218025
1624.4 0.2121527607 0.3629541938
1624.6 0.2237130034 0.3874619225
1624.8 0.229327077 0.3699645331
1625 0.2182499938 0.3481033349
1625.2 0.2319686118 0.3454010431
1625.4 0.2296438837 0.3351725392
1625.6 0.2266281518 0.3528470037
1625.8 0.2207074396 0.3624762055
1626 0.2306099196 0.3418675296
1626.2 0.2301350644 0.3560616856
1626.4 0.2411470306 0.3560329925
1626.6 0.2437495911 0.3546110147
1626.8 0.2481280785 0.3551639318
1627 0.2572233393 0.3654425807
1627.2 0.2727086967 0.3773498641
1627.4 0.263639737 0.3630808212
1627.6 0.2707162251 0.3661773969
1627.8 0.2624210675 0.361393492
1628 0.2506464873 0.3779416295
1628.2 0.2591349833 0.3885588155
1628.4 0.2512820525 0.4030053104
1628.6 0.2511228794 0.406286014
1628.8 0.2636878756 0.4140959419
1629 0.2718077802 0.4134884164
1629.2 0.2830483775 0.4061260971
1629.4 0.3026818717 0.4041313608
1629.6 0.31035879 0.4179183311
1629.8 0.3145772132 0.4245295407
1630 0.3105854505 0.4446149443
1630.2 0.2938587261 0.4328896653
1630.4 0.2910132679 0.4499477557
1630.6 0.2982718326 0.4287635838
1630.8 0.2994232866 0.4139328005
1631 0.2974998025 0.4137913713
1631.2 0.2761021232 0.398799305
1631.4 0.2922986149 0.3885622394
1631.6 0.2959536986 0.4100678446
1631.8 0.2938338768 0.4268503733
1632 0.2838227872 0.4280222249
1632.2 0.2970991735 0.4192496608
1632.4 0.2934387691 0.39998388
1632.6 0.2853713743 0.4141210786
1632.8 0.2861263511 0.4325578338
1633 0.2868829572 0.4148741767
1633.2 0.2922986149 0.4277524421
1633.4 0.2888645548 0.4231179733
1633.6 0.2823912748 0.4148055326
1633.8 0.2844977277 0.4200473
1634 0.2750118269 0.4121398226
1634.2 0.2803372122 0.4364991081
1634.4 0.2822581098 0.4337750801
1634.6 0.297319939 0.423891471
1634.8 0.3044241414 0.4206938952
1635 0.3013423795 0.4238911968
1635.2 0.2984670252 0.4354357893
1635.4 0.287973298 0.4447391094
1635.6 0.2824617671 0.433638799
1635.8 0.2919773432 0.4376162606
1636 0.3032537597 0.4431337385
1636.2 0.3076803372 0.4205774881
1636.4 0.3032581254 0.4115694159
1636.6 0.298656012 0.4087392529
1636.8 0.2847208428 0.4147066674
1637 0.2835683042 0.3848558699
1637.2 0.2923296266 0.3973574926
1637.4 0.2898619677 0.4097606174
1637.6 0.3040345284 0.4281163836
1637.8 0.28814122 0.4314620725
1638 0.2815393787 0.4250409525
1638.2 0.2862744557 0.4140959419
1638.4 0.2971302485 0.3995965876
1638.6 0.284218549 0.4099452755
1638.8 0.2872912144 0.4179390386
1639 0.2797306889 0.4256747562
1639.2 0.2977122824 0.4376914458
1639.4 0.3017211131 0.4000184108
1639.6 0.3063095285 0.3964420755
1639.8 0.3070724505 0.3982031259
1640 0.2941181915 0.4199730235
1640.2 0.3034242909 0.4081533429
1640.4 0.3105005667 0.4066323722
1640.6 0.3161030572 0.4013328891
1640.8 0.3203179709 0.4169357851
1641 0.3373678545 0.4336849768
1641.2 0.3316938043 0.4368678898
1641.4 0.3451956628 0.4311357767
1641.6 0.3332127532 0.4394092554
1641.8 0.322918577 0.4427078038
1642 0.3363132969 0.4700376527
1642.2 0.3455251684 0.4739501574
1642.4 0.3436834307 0.4627367835
1642.6 0.3465919584 0.4803417284
1642.8 0.3627492764 0.4756541439
1643 0.3675343465 0.4690687478
1643.2 0.3631503205 0.4711273755
1643.4 0.3643118951 0.4762204666
1643.6 0.3612599255 0.4955030527
1643.8 0.3712635946 0.4843619931
1644 0.3658264158 0.4766878393
1644.2 0.3702684211 0.4812049279
1644.4 0.3842810825 0.5150469265
1644.6 0.3742280257 0.5153951638
1644.8 0.38252267 0.527780584
1645 0.3753224129 0.5329139013
1645.2 0.3761104498 0.5410291807
1645.4 0.3709227109 0.5477815745
1645.6 0.4063321054 0.5680133215
1645.8 0.40485122 0.5712826479
1646 0.405229099 0.5820298011
1646.2 0.4088885955 0.5678948498
1646.4 0.4099064591 0.5648402689
1646.6 0.4114550882 0.582319277
1646.8 0.4357796476 0.5763306479
1647 0.4303358959 0.6026716703
1647.2 0.4402128577 0.6125804669
1647.4 0.446836948 0.6264872982
1647.6 0.4649799272 0.6443672951
1647.8 0.4589709321 0.6500538595
1648 0.4532433347 0.6211589746
1648.2 0.4511440377 0.629558101
1648.4 0.45013637 0.6729499386
1648.6 0.4547804428 0.664961461
1648.8 0.4539393132 0.6645604478
1649 0.4587817004 0.6663404525
1649.2 0.4491617152 0.7082008557
1649.4 0.4217385882 0.7346870824
1649.6 0.446200454 0.7259360833
1649.8 0.4334887806 0.7251057903
1650 0.4484000136 0.7226915049
1650.2 0.4327153452 0.6912318753
1650.4 0.4344296967 0.7167911674
1650.6 0.4327937327 0.7260913519
1650.8 0.4407879325 0.7293124932
1651 0.4292242703 0.7554579487
1651.2 0.4288381178 0.7489190366
1651.4 0.4216323545 0.7460176358
1651.6 0.4210297315 0.7336532543
1651.8 0.3929755918 0.731496922
1652 0.4006821054 0.7253311402
