1,0.99991646362743769,0.99983267345737392,0.99974863063568187,0.99966433630377882,0.99957979159864785,0.99949499765284511,0.99940995559452117,0.99932466654743468,0.99923913163096811,0.99915335196014221,0.99906732864563086,0.99898106279377663,0.99889455550660911,0.99880780788185475,0.99872082101295556,0.9986335959890823,0.99854613389515101,0.99845843581183646,0.99837050281558914,0.9982823359786468,0.9981939363690554,0.99810530505067641,0.99801644308320736,0.99792735152219181,0.99783803141903993,0.99774848382103731,0.9976587097713645,0.99756871030910743,0.99747848646927539,0.99738803928281394,0.99729736977661931,0.99720647897355208,0.99711536789245447,0.99702403754816127,0.99693248895151776,0.9968407231093902,0.99674874102468314,0.99665654369635226,0.99656413211941752,0.99647150728498057,0.99637867018023563,0.99628562178848512,0.99619236308915382,0.9960988950578018,0.99600521866613834,0.99591133488203887,0.99581724466955457,0.99572294898892821,0.99562844879660883,0.99553374504526426,0.99543883868379424,0.99534373065734616,0.99524842190732699,0.99515291337141853,0.99505720598358882,0.99496130067410637,0.99486519836955611,0.99476889999284945,0.99467240646323996,0.9945757186963341,0.99447883760410827,0.99438176409491974,0.99428449907351979,0.99418704344106879,0.9940893980951464,0.99399156392976784,0.99389354183539524,0.99379533269895126,0.99369693740383191,0.99359835682991893,0.99349959185359427,0.99340064334775235,0.99330151218181206,0.99320219922173159,0.99310270533001899,0.99300303136574541,0.99290317818455898,0.99280314663869718,0.99270293757699934,0.9926025518449193,0.99250199028453645,0.99240125373457,0.99230034303039205,0.9921992590040396,0.99209800248422486,0.99199657429635035,0.99189497526252002,0.9917932062015502,0.99169126792898699,0.99158916125711183,0.99148688699495668,0.9913844459483182,0.9912818389197664,0.99117906670866007,0.99107613011115558,0.99097302992022152,0.9908697669256471,0.99076634191405932,0.99066275566893069,0.99055900897059324,0.9904551025962488,0.99035103731998131,0.9902468139127697,0.99014243314249772,0.99003789577396784,0.98993320256891126,0.98982835428599969,0.98972335168085734,0.98961819550607166,0.98951288651120606,0.98940742544281057,0.9893018130444331,0.98919605005663191,0.98909013721698558,0.98898407526010501,0.98887786491764507,0.98877150691831472,0.98866500198788931,0.98855835084922083,0.98845155422224951,0.98834461282401564,0.98823752736866821,0.98813029856748014,0.98802292712885442,0.9879154137583388,0.98780775915863461,0.98769996402960736,0.98759202906830024,0.98748395496894237,0.98737574242296089,0.98726739211898962,0.98715890474288204,0.98705028097772107,0.98694152150383108,0.9868326269987856,0.98672359813742072,0.98661443559184314,0.98650514003144241,0.98639571212290167,0.98628615253020624,0.98617646191465547,0.98606664093487162,0.98595669024681254,0.98584661050377875,0.98573640235642812,0.98562606645278128,0.98551560343823419,0.98540501395556857,0.98529429864496121,0.98518345814399433,0.98507249308766487,0.98496140410839583,0.9848501918360455,0.98473885689791785,0.98462739991877068,0.98451582152082873,0.98440412232378927,0.98429230294483527,0.98418036399864484,0.98406830609739893,0.98395612985079328,0.98384383586604651,0.98373142474791064,0.98361889709867989,0.98350625351820109,0.98339349460388215,0.98328062095070423,0.98316763315122624,0.98305453179559776,0.98294131747157043,0.98282799076450189,0.98271455225736826,0.98260100253077576,0.98248734216296429,0.98237357172982054,0.9822596918048877,0.98214570295937154,0.98203160576215098,0.98191740077979017,0.98180308857654197,0.98168866971436031,0.98157414475291038,0.98145951424957445,0.98134477875946236,0.98122993883542098,0.98111499502804278,0.98099994788567291,0.98088479795442207,0.98076954577816911,0.98065419189857628,0.98053873685509407,0.98042318118496918,0.98030752542325739,0.98019177010282899,0.98007591575437769,0.97995996290642906,0.97984391208535149,0.97972776381535864,0.97961151861852536,0.97949517701479283,0.97937873952197496,0.9792622066557698,0.97914557892976528,0.97902885685545193,0.97891204094222595,0.97879513169740051,0.97867812962621392,0.97856103523183491,0.97844384901537518,0.97832657147589464,0.9782092031104106,0.97809174441390412,0.97797419587933188,0.97785655799762927,0.97773883125772243,0.97762101614653441,0.97750311314899219,0.97738512274803824,0.9772670454246335,0.97714888165776814,0.97703063192446904,0.97691229669980861,0.97679387645690929,0.97667537166695439,0.97655678279919489,0.97643811032095651,0.97631935469764752,0.97620051639276684,0.97608159586791199,0.97596259358278548,0.97584350999520275,0.97572434556109999,0.97560510073454176,0.97548577596772856,0.97536637171100282,0.97524688841285745,0.97512732651994372,0.97500768647707736,0.97488796872724681,0.97476817371161995,0.97464830186955154,0.97452835363859125,0.97440832945448874,0.97428822975120311,0.9741680549609083,0.97404780551400261,0.97392748183911226,0.97380708436310104,0.97368661351107733,0.97356606970640025,0.97344545337068566,0.97332476492381736,0.97320400478394775,0.97308317336751082,0.97296227108922317,0.97284129836209543,0.97272025559743902,0.97259914320486962,0.97247796159231648,0.97235671116602906,0.97223539233058143,0.97211400548888294,0.97199255104218185,0.97187102939007286,0.97174944093050375,0.97162778605978284,0.97150606517258276,0.97138427866195098,0.97126242691931319,0.97114051033448157,0.97101852929566013,0.9708964841894524,0.97077437540086553,0.97065220331332003,0.97052996830865412,0.97040767076712942,0.97028531106743976,0.97016288958671404,0.97004040670052616,0.96991786278289827,0.96979525820630963,0.96967259334170053,0.96954986855847958,0.96942708422453017,0.96930424070621579,0.96918133836838571,0.96905837757438384,0.96893535868605096,0.96881228206373515,0.96868914806629136,0.96856595705109461,0.96844270937404131,0.96831940538955807,0.96819604545060522,0.96807262990868259,0.96794915911383905,0.96782563341467287,0.96770205315834223,0.96757841869057071,0.96745473035564833,0.96733098849644272,0.96720719345440231,0.96708334556956399,0.96695944518055532,0.96683549262460278,0.96671148823753805,0.96658743235380118,0.96646332530644907,0.96633916742715886,0.96621495904623411,0.96609070049261025,0.96596639209386004,0.96584203417620029,0.96571762706449538,0.9655931710822655,0.96546866655168784,0.96534411379360729,0.96521951312753629,0.96509486487166563,0.96497016934286506,0.96484542685669172,0.96472063772739547,0.96459580226792074,0.96447092078991647,0.96434599360373896,0.96422102101845675,0.96409600334185663,0.96397094088044777,0.96384583393946766,0.96372068282288903,0.96359548783342208,0.96347024927252234,0.96334496744039189,0.96321964263598792,0.96309427515702639,0.96296886529998715,0.96284341336012103,0.96271791963145048,0.9625923844067783,0.96246680797769035,0.96234119063456247,0.96221553266656334,0.96208983436166184,0.9619640960066288,0.96183831788704499,0.9617125002873036,0.96158664349061562,0.96146074777901536,0.96133481343336602,0.96120884073336188,0.9610828299575348,0.9609567813832588,0.96083069528675458,0.96070457194309433,0.96057841162620616,0.96045221460887864,0.96032598116276469,0.96019971155838912,0.96007340606515001,0.95994706495132587,0.9598206884840772,0.95969427692945408,0.9595678305523988,0.95944134961674932,0.95931483438524789,0.95918828511954191,0.95906170208018926,0.95893508552666273,0.9588084357173553,0.9586817529095838,0.95855503735959235,0.9584282893225593,0.95830150905259814,0.95817469680276524,0.95804785282506155,0.95792097737043924,0.95779407068880307,0.95766713302901774,0.95754016463890956,0.95741316576527247,0.95728613665387141,0.95715907754944596,0.95703198869571671,0.95690487033538751,0.95677772271014894,0.95665054606068478,0.95652334062667388,0.95639610664679597,0.95626884435873594,0.95614155399918455,0.95601423580384648,0.95588689000744298,0.95575951684371563,0.95563211654542957,0.95550468934437915,0.95537723547139053,0.95524975515632693,0.95512224862809048,0.95499471611462905,0.95486715784293685,0.95473957403906184,0.95461196492810652,0.95448433073423333,0.95435667168066829,0.95422898798970501,0.95410127988270788,0.95397354758011643,0.95384579130144809,0.95371801126530409,0.95359020768937153,0.953462380790427,0.95333453078434038,0.95320665788607994,0.953078762309714,0.95295084426841659,0.95282290397446989,0.95269494163926771,0.9525669574733201,0.95243895168625559,0.95231092448682553,0.95218287608290908,0.95205480668151476,0.95192671648878413,0.9517986057099963,0.95167047454957099,0.95154232321107224,0.95141415189721135,0.95128596080985151,0.95115775015001047,0.95102952011786324,0.95090127091274657,0.95077300273316245,0.95064471577678178,0.95051641024044664,0.95038808632017446,0.95025974421116099,0.95013138410778419,0.950003006203606,0.94987461069137913,0.94974619776304681,0.94961776760974781,0.94948932042181877,0.94936085638879963,0.94923237569943431,0.94910387854167511,0.94897536510268599,0.94884683556884541,0.94871829012574938,0.94858972895821625,0.94846115225028949,0.94833256018523793,0.94820395294556215,0.94807533071299632,0.94794669366851203,0.94781804199232111,0.94768937586387769,0.94756069546188271,0.94743200096428792,0.94730329254829515,0.94717457039036257,0.94704583466620806,0.94691708555081033,0.94678832321841266,0.94665954784252615,0.94653075959593291,0.94640195865068732,0.94627314517812222,0.94614431934884913,0.94601548133276314,0.94588663129904282,0.94575776941615641,0.94562889585186305,0.94550001077321688,0.94537111434656862,0.94524220673756931,0.94511328811117234,0.94498435863163688,0.94485541846253052,0.94472646776673341,0.94459750670643805,0.9444685354431559,0.94433955413771797,0.94421056295027628,0.94408156204030891,0.94395255156662317,0.94382353168735633,0.94369450255997955,0.9435654643413004,0.94343641718746585,0.94330736125396364,0.94317829669562725,0.94304922366663635,0.94292014232052168,0.94279105281016518,0.94266195528780461,0.9425328499050355,0.94240373681281386,0.94227461616145913,0.94214548810065646,0.94201635277945783,0.94188721034628764,0.94175806094894365,0.94162890473459859,0.94149974184980489,0.9413705724404956,0.94124139665198758,0.94111221462898442,0.9409830265155773,0.94085383245524945,0.94072463259087702,0.94059542706473331,0.94046621601848956,0.94033699959321826,0.94020777792939603,0.94007855116690486,0.93994931944503579,0.93982008290248997,0.93969084167738282,0.93956159590724486,0.93943234572902445,0.93930309127909184,0.93917383269323818,0.93904457010668163,0.93891530365406672,0.93878603346946843,0.93865675968639384,0.93852748243778472,0.93839820185601963,0.9382689180729169,0.93813963121973587,0.93801034142717943,0.9378810488253978,0.93775175354398799,0.93762245571199831,0.93749315545792988,0.93736385290973934,0.93723454819484064,0.93710524144010687,0.93697593277187263,0.93684662231593763,0.93671731019756743,0.93658799654149449,0.93645868147192379,0.9363293651125324,0.93620004758647235,0.93607072901637201,0.93594140952433924,0.93581208923196446,0.93568276826031915,0.93555344672996332,0.93542412476094172,0.93529480247279095,0.93516547998453936,0.93503615741470758,0.93490683488131376,0.93477751250187435,0.93464819039340497,0.93451886867242295,0.93438954745495162,0.93426022685651933,0.93413090699216328,0.93400158797643074,0.93387226992338102,0.93374295294658838,0.93361363715914325,0.93348432267365367,0.93335500960224871,0.93322569805657929,0.93309638814782003,0.9329670799866735,0.93283777368336773,0.93270846934766316,0.93257916708885058,0.93244986701575572,0.93232056923673912,0.93219127385969913,0.93206198099207438,0.93193269074084462,0.93180340321253274,0.93167411851320658,0.93154483674848187,0.93141555802352238,0.9312862824430439,0.93115701011131247,0.93102774113215014,0.93089847560893579,0.9307692136446053,0.93063995534165544,0.93051070080214393,0.9303814501276918,0.93025220341948534,0.9301229607782795,0.9299937223043957,0.92986448809772704,0.92973525825773984,0.92960603288347288,0.92947681207354216,0.92934759592614002,0.92921838453904004,0.92908917800959434,0.92895997643473915,0.92883077991099583,0.9287015885344716,0.9285724024008597,0.92844322160544523,0.9283140462431031,0.92818487640830172,0.9280557121951043,0.92792655369717014,0.92779740100775598,0.92766825421971888,0.92753911342551565,0.92740997871720743,0.92728085018645923,0.92715172792454192,0.92702261202233416,0.92689350257032432,0.92676439965861079,0.92663530337690436,0.92650621381453169,0.92637713106043273,0.92624805520316578,0.92611898633090772,0.92598992453145634,0.92586086989223049,0.92573182250027197,0.92560278244224981,0.92547374980445762,0.92534472467281714,0.92521570713288004,0.92508669726982951,0.92495769516848025,0.92482870091328195,0.92469971458831923,0.92457073627731468,0.92444176606362838,0.92431280403026195,0.92418385025985661,0.92405490483469788,0.92392596783671532,0.92379703934748392,0.92366811944822746,0.9235392082198165,0.92341030574277339,0.92328141209727199,0.92315252736313758,0.923023651619852,0.92289478494655308,0.92276592742203323,0.92263707912474668,0.9225082401328063,0.92237941052398686,0.92225059037572532,0.92212177976512311,0.92199297876894892,0.92186418746363619,0.92173540592528769,0.92160663422967604,0.92147787245224522,0.92134912066810992,0.92122037895206133,0.92109164737856353,0.92096292602175756,0.9208342149554628,0.92070551425317737,0.92057682398807927,0.92044814423302823,0.92031947506056788,0.92019081654292512,0.92006216875201396,0.91993353175943304,0.91980490563647022,0.91967629045410249,0.91954768628299877,0.91941909319351833,0.9192905112557137,0.91916194053933298,0.9190333811138196,0.91890483304831383,0.91877629641165326,0.91864777127237562,0.91851925769871978,0.91839075575862539,0.91826226551973611,0.91813378704939952,0.91800532041466887,0.91787686568230309,0.91774842291877068,0.91761999219024792,0.91749157356262279,0.91736316710149313,0.91723477287217003,0.91710639093967883,0.91697802136875839,0.9168496642238656,0.9167213195691738,0.91659298746857509,0.91646466798568083,0.91633636118382245,0.91620806712605485,0.91607978587515548,0.91595151749362458,0.91582326204368936,0.91569501958730259,0.91556679018614484,0.9154385739016252,0.91531037079488253,0.91518218092678671,0.91505400435793938,0.91492584114867459,0.91479769135906142,0.91466955504890424,0.9145414322777432,0.91441332310485635,0.91428522758925879,0.91415714578970697,0.914029077764697,0.91390102357246583,0.91377298327099443,0.91364495691800773,0.9135169445709741,0.91338894628710821,0.91326096212337127,0.91313299213647348,0.91300503638287289,0.91287709491877789,0.9127491678001477,0.91262125508269398,0.91249335682188104,0.91236547307292615,0.91223760389080299,0.91210974933024114,0.91198190944572632,0.91185408429150305,0.91172627392157368,0.9115984783897022,0.91147069774941203,0.91134293205398897,0.91121518135648227,0.91108744570970412,0.9109597251662318,0.91083201977840844,0.91070432959834346,0.91057665467791538,0.91044899506876897,0.91032135082232046,0.91019372198975568,0.91006610862203241,0.90993851076988019,0.90981092848380241,0.90968336181407627,0.9095558108107541,0.90942827552366412,0.90930075600241189,0.90917325229638102,0.9090457644547334,0.90891829252641065,0.90879083656013449,0.90866339660440898,0.90853597270751985,0.90840856491753663,0.90828117328231273,0.90815379784948591,0.90802643866648114,0.90789909578050898,0.90777176923856806,0.9076444590874444,0.90751716537371496,0.90738988814374655,0.90726262744369668,0.90713538331951427,0.90700815581694116,0.90688094498151428,0.90675375085856247,0.90662657349321185,0.90649941293038361,0.9063722692147963,0.90624514239096576,0.90611803250320699,0.90599093959563359,0.9058638637121601,0.9057368048965011,0.90560976319217468,0.90548273864250006,0.90535573129059999,0.90522874117940222,0.9051017683516388,0.90497481284984782,0.90484787471637462,0.90472095399337127,0.90459405072279764,0.90446716494642376,0.90434029670582816,0.90421344604240028,0.90408661299734128,0.90395979761166323,0.90383299992619248,0.90370621998156797,0.90357945781824323,0.90345271347648692,0.90332598699638378,0.90319927841783409,0.90307258778055643,0.90294591512408706,0.90281926048778105,0.9026926239108134,0.90256600543217924,0.90243940509069365,0.90231282292499515,0.90218625897354354,0.90205971327462231,0.90193318586633797,0.90180667678662352,0.9016801860732353,0.90155371376375648,0.90142725989559724,0.90130082450599447,0.90117440763201373,0.90104800931054962,0.90092162957832533,0.90079526847189506,0.9006689260276437,0.9005426022817874,0.90041629727037598,0.9002900110292904,0.90016374359424611,0.90003749500079333,0.89991126528431586,0.89978505448003454,0.89965886262300621,0.89953268974812384,0.89940653589011899,0.899280401083561,0.89915428536285857,0.89902818876226009,0.89890211131585351,0.89877605305756847,0.89865001402117572,0.89852399424028806,0.8983979937483616,0.89827201257869571,0.89814605076443399,0.89802010833856427,0.89789418533392029,0.89776828178318124,0.89764239771887389,0.89751653317337132,0.89739068817889511,0.8972648627675146,0.8971390569711486,0.89701327082156579,0.89688750435038556,0.8967617575890775,0.89663603056896246,0.89651032332121383,0.89638463587685857,0.89625896826677509,0.89613332052169736,0.89600769267221325,0.89588208474876552,0.89575649678165337,0.89563092880103068,0.89550538083691056,0.89537985291916145,0.89525434507751067,0.89512885734154379,0.89500338974070626,0.8948779423043024,0.89475251506149722,0.89462710804131662,0.8945017212726476,0.89437635478423971,0.8942510086047043,0.89412568276251647,0.89400037728601478,0.893875092203402,0.89374982754274557,0.89362458333197792,0.89349935959889792,0.89337415637117013,0.89324897367632683,0.89312381154176734,0.8929986699947593,0.89287354906243843,0.89274844877180926,0.89262336914974694,0.89249831022299619,0.89237327201817185,0.89224825456176093,0.89212325788012148,0.89199828199948383,0.89187332694595112,0.89174839274550022,0.8916234794239809,0.89149858700711748,0.89137371552050937,0.89124886498963107,0.89112403543983265,0.89099922689634092,0.89087443938425892,0.89074967292856788,0.89062492755412581,0.89050020328566959,0.89037550014781464,0.89025081816505536,0.89012615736176659,0.89000151776220326,0.88987689939050019,0.88975230227067414,0.88962772642662369,0.88950317188212891,0.8893786386608532,0.88925412678634275,0.88912963628202735,0.88900516717122102,0.88888071947712144,0.88875629322281291,0.88863188843126339,0.88850750512532761,0.88838314332774715,0.88825880306114968,0.88813448434805042,0.88801018721085223,0.88788591167184627,0.88776165775321236,0.88763742547701918,0.88751321486522561,0.88738902593967961,0.88726485872212024,0.88714071323417709,0.8870165894973715,0.88689248753311578,0.88676840736271545,0.88664434900736777,0.88652031248816376,0.88639629782608731,0.88627230504201682,0.88614833415672445,0.88602438519087789,0.88590045816503926,0.88577655309966674,0.8856526700151145,0.88552880893163266,0.88540496986936912,0.88528115284836861,0.88515735788857364,0.88503358500982487,0.88490983423186143,0.88478610557432114,0.88466239905674171,0.88453871469856049,0.88441505251911468,0.88429141253764254,0.88416779477328267,0.88404419924507549,0.88392062597196286,0.88379707497278914,0.88367354626630135,0.883550039871149,0.88342655580588503,0.88330309408896635,0.88317965473875404,0.88305623777351339,0.88293284321141463,0.88280947107053342,0.88268612136885105,0.88256279412425465,0.88243948935453809,0.88231620707740199,0.88219294731045406,0.88206971007120938,0.8819464953770908,0.88182330324543001,0.88170013369346667,0.88157698673835028,0.88145386239713941,0.88133076068680183,0.88120768162421625,0.88108462522617148,0.88096159150936715,0.88083858049041397,0.88071559218583462,0.88059262661206317,0.88046968378544632,0.88034676372224319,0.88022386643862616,0.8801009919506807,0.87997814027440613,0.87985531142571582,0.87973250542043691,0.87960972227431189,0.87948696200299814,0.87936422462206898,0.87924151014701213,0.8791188185932326,0.8789961499760508,0.87887350431070532,0.87875088161235082,0.87862828189605946,0.87850570517682081,0.87838315146954338,0.87826062078905376,0.87813811315009693,0.87801562856733761,0.87789316705535947,0.87777072862866556,0.87764831330167981,0.87752592108874605,0.87740355200412856,0.87728120606201287,0.87715888327650593,0.87703658366163684,0.87691430723135533,0.87679205399953464,0.87666982397996962,0.87654761718637908,0.87642543363240399,0.87630327333160951,0.87618113629748429,0.87605902254344115,0.87593693208281753,0.87581486492887528,0.87569282109480207,0.87557080059370995,0.87544880343863696,0.87532682964254704,0.87520487921833057,0.8750829521788045,0.87496104853671253,0.87483916830472486,0.87471731149544019,0.87459547812138427,0.87447366819501093,0.87435188172870226,0.8742301187347693,0.87410837922545159,0.87398666321291774,0.87386497070926594,0.87374330172652437,0.87362165627665056,0.87350003437153312,0.8733784360229907,0.87325686124277291,0.8731353100425604,0.87301378243396544,0.8728922784285319,0.8727707980377355,0.87264934127298444,0.87252790814561876,0.872406498666912,0.87228511284807042,0.87216375070023355,0.87204241223447476,0.87192109746180113,0.87179980639315358,0.87167853903940773,0.87155729541137372,0.8714360755197964,0.87131487937535623,0.87119370698866871,0.87107255837028519,0.87095143353069282,0.87083033248031505,0.87070925522951181,0.87058820178857999,0.87046717216775271,0.87034616637720097,0.87022518442703301,0.87010422632729478,0.86998329208797021,0.86986238171898167,0.86974149523018951,0.86962063263139322,0.86949979393233101,0.86937897914268047,0.86925818827205881,0.86913742133002236,0.86901667832606766,0.86889595926963192,0.86877526417009199,0.86865459303676573,0.86853394587891186,0.86841332270573057,0.868292723526363,0.86817214834989187,0.86805159718534197,0.86793107004168002,0.86781056692781522,0.86769008785259916,0.86756963282482613,0.8674492018532336,0.86732879494650228,0.86720841211325606,0.86708805336206285,0.8669677187014343,0.86684740813982608,0.86672712168563848,0.86660685934721626,0.86648662113284891,0.86636640705077117,0.86624621710916272,0.86612605131614895,0.86600590967980062,0.86588579220813489,0.8657656989091147,0.8656456297906493,0.86552558486059472,0.86540556412675362,0.86528556759687569,0.86516559527865777,0.86504564717974408,0.86492572330772644,0.86480582367014469,0.86468594827448664,0.86456609712818822,0.86444627023863385,0.86432646761315657,0.86420668925903865,0.86408693518351087,0.86396720539375371,0.86384749989689691,0.86372781870002024,0.86360816181015287,0.86348852923427433,0.86336892097931439,0.86324933705215345,0.86312977745962238,0.8630102422085032,0.86289073130552818,0.86277124475738309,0.86265178257070152,0.86253234475207197,0.8624129313080342,0.86229354224507826,0.86217417756964909,0.86205483728814103,0.86193552140690433,0.86181622993223861,0.86169696287028175,0.8615777180583295,0.86140132573171935
