1900	0.244472044657664
1901	0.298236640277648
1902	0.175656800044329
1903	0.176301556180327
1904	0.244472044657664
1905	0.47768148557935
1906	0.99655259075857
1907	1.25464212257079
1908	1.09532211790852
1909	0.871403274982738
1910	0.575071048007515
1911	0.414884429897341
1912	0.430708270176857
1913	0.453322001983115
1914	0.604184437097327
1915	0.391368470905093
1916	0.174670892424313
1917	0.209420179265201
1918	0.316182875184098
1919	0.531763497215144
1920	0.535694278714599
1921	0.41255622586345
1922	0.24383406256076
1923	0.187162762081373
1924	0.201972327257757
1925	0.361106567271826
1926	0.388959339628766
1927	0.362018030124067
1928	0.55331989333834
1929	0.511095908136425
1930	0.317069969078088
1931	0.369408269774161
1932	0.650977031408109
1933	0.537056269978361
1934	0.233497855953659
1935	0.168922840988813
1936	0.23528151685765
1937	0.300555655904834
1938	0.207720094002767
1939	0.28001503061498
1940	0.382813983121185
1941	0.273464219009976
1942	0.160536764877069
1943	0.168922840988813
1944	0.127143499749048
1945	0.110107391965375
1946	0.19372880693761
1947	0.208331261941544
1948	0.119688725324442
1949	0.043893640871534
1950	0.036326512666831
